OrderID,CustomerID,EmployeeID,OrderDate,Employee Name,Sales,Freight,ShipVia,Shipper CompanyName,Customer ComapanyName,ProductID,ProductName,CategoryID,CategoryName,TerritoryID,RegionID,RegionDescription,SupplierID,Supplier CompanyName,Quantity,UnitPrice,Discount
11034,OLDWO,8,20-04-1998,Callahan Laura,554.3,40.32,1,Speedy Express,Old World Delicatessen,21,Sir Rodney's Scones,3,Confections,19428,3,Northern,8,"Specialty Biscuits, Ltd.",33,57.95,0.100000001
11035,SUPRD,2,20-04-1998,Fuller Andrew,1754.5,0.17,2,United Package,Suprêmes délices,1,Chai,1,Beverages,01581,1,Eastern,1,Exotic Liquids,110,57.45,0
11036,DRACD,8,20-04-1998,Callahan Laura,1692,149.47,3,Federal Shipping,Drachenblut Delikatessen,13,Konbu,8,Seafood,19428,3,Northern,6,Mayumi's,37,61,0
11037,GODOS,7,21-04-1998,King Robert,60,3.2,1,Speedy Express,Godos Cocina Típica,70,Outback Lager,1,Beverages,60179,2,Western,7,"Pavlova, Ltd.",4,15,0
11038,SUPRD,1,21-04-1998,Davolio Nancy,750.8,29.59,2,United Package,Suprêmes délices,40,Boston Crab Meat,8,Seafood,06897,1,Eastern,19,New England Seafood Cannery,37,46.9,0.200000003
11039,LINOD,1,21-04-1998,Davolio Nancy,3090,65,2,United Package,LINO-Delicateses,28,Rössle Sauerkraut,7,Produce,06897,1,Eastern,12,Plutzer Lebensmittelgroßmärkte AG,132,103.1,0
11040,GREAL,4,22-04-1998,Peacock Margaret,200,18.84,3,Federal Shipping,Great Lakes Food Market,21,Sir Rodney's Scones,3,Confections,20852,1,Eastern,8,"Specialty Biscuits, Ltd.",20,10,0
11041,CHOPS,3,22-04-1998,Leverling Janet,1886.8,48.22,2,United Package,Chop-suey Chinese,2,Chang,1,Beverages,30346,4,Southern,1,Exotic Liquids,60,62.9,0.200000003
11042,COMMI,2,22-04-1998,Fuller Andrew,405.75,29.99,1,Speedy Express,Comércio Mineiro,44,Gula Malacca,2,Condiments,01581,1,Eastern,20,Leka Trading,19,47.95,0
11043,SPECD,5,22-04-1998,Buchanan Steven,210,8.8,2,United Package,Spécialités du monde,11,Queso Cabrales,4,Dairy Products,02903,1,Eastern,5,Cooperativa de Quesos 'Las Cabras',10,21,0
11044,WOLZA,4,23-04-1998,Peacock Margaret,591.6,8.72,1,Speedy Express,Wolski  Zajazd,62,Tarte au sucre,3,Confections,20852,1,Eastern,29,Forêts d'érables,12,49.3,0
11045,BOTTM,6,23-04-1998,Suyama Michael,1309.5,70.58,2,United Package,Bottom-Dollar Markets,33,Geitost,4,Dairy Products,85014,2,Western,15,Norske Meierier,39,55.5,0
11046,WANDK,8,23-04-1998,Callahan Laura,1563.85,71.64,2,United Package,Die Wandernde Kuh,12,Queso Manchego La Pastora,4,Dairy Products,19428,3,Northern,5,Cooperativa de Quesos 'Las Cabras',53,88,0.050000001
11047,EASTC,7,24-04-1998,King Robert,1090,46.62,3,Federal Shipping,Eastern Connection,1,Chai,1,Beverages,60179,2,Western,1,Exotic Liquids,55,39.35,0.25
11048,BOTTM,7,24-04-1998,King Robert,525,24.12,3,Federal Shipping,Bottom-Dollar Markets,68,Scottish Longbreads,3,Confections,60179,2,Western,8,"Specialty Biscuits, Ltd.",42,12.5,0
11049,GOURL,3,24-04-1998,Leverling Janet,341.6,8.34,1,Speedy Express,Gourmet Lanchonetes,2,Chang,1,Beverages,30346,4,Southern,1,Exotic Liquids,14,57,0.200000003
11050,FOLKO,8,27-04-1998,Callahan Laura,899.9,59.41,2,United Package,Folk och fä HB,76,Lakkalikööri,1,Beverages,19428,3,Northern,23,Karkki Oy,50,18,0.100000001
11051,LAMAI,7,27-04-1998,King Robert,44.8,2.79,3,Federal Shipping,La maison d'Asie,24,Guaraná Fantástica,1,Beverages,60179,2,Western,10,Refrescos Americanas LTDA,10,4.5,0.200000003
11052,HANAR,3,27-04-1998,Leverling Janet,1664.6,67.26,1,Speedy Express,Hanari Carnes,43,Ipoh Coffee,1,Beverages,30346,4,Southern,20,Leka Trading,40,74.5,0.200000003
11053,PICCO,2,27-04-1998,Fuller Andrew,3658.35,53.05,2,United Package,Piccolo und mehr,18,Carnarvon Tigers,8,Seafood,01581,1,Eastern,7,"Pavlova, Ltd.",80,127.75,0.200000003
11054,CACTU,8,28-04-1998,Callahan Laura,305,0.33,1,Speedy Express,Cactus Comidas para llevar,33,Geitost,4,Dairy Products,19428,3,Northern,15,Norske Meierier,30,16.5,0
11055,HILAA,7,28-04-1998,King Robert,1727.5,120.92,2,United Package,HILARION-Abastos,24,Guaraná Fantástica,1,Beverages,60179,2,Western,10,Refrescos Americanas LTDA,70,91,0
11056,EASTC,8,28-04-1998,Callahan Laura,3740,278.96,2,United Package,Eastern Connection,7,Uncle Bob's Organic Dried Pears,7,Produce,19428,3,Northern,3,Grandma Kelly's Homestead,125,88,0
11057,NORTS,3,29-04-1998,Leverling Janet,45,4.13,3,Federal Shipping,North/South,70,Outback Lager,1,Beverages,30346,4,Southern,7,"Pavlova, Ltd.",3,15,0
11058,BLAUS,9,29-04-1998,Dodsworth Anne,858,31.14,3,Federal Shipping,Blauer See Delikatessen,21,Sir Rodney's Scones,3,Confections,03049,3,Northern,8,"Specialty Biscuits, Ltd.",28,72.5,0
11059,RICAR,2,29-04-1998,Fuller Andrew,1838,85.8,2,United Package,Ricardo Adocicados,13,Konbu,8,Seafood,01581,1,Eastern,6,Mayumi's,77,79,0
11060,FRANS,2,30-04-1998,Fuller Andrew,266,10.98,2,United Package,Franchi S.p.A.,60,Camembert Pierrot,4,Dairy Products,01581,1,Eastern,28,Gai pâturage,14,47,0
11061,GREAL,4,30-04-1998,Peacock Margaret,510,14.01,3,Federal Shipping,Great Lakes Food Market,60,Camembert Pierrot,4,Dairy Products,20852,1,Eastern,28,Gai pâturage,15,34,0
11062,REGGC,4,30-04-1998,Peacock Margaret,507.6,29.93,2,United Package,Reggiani Caseifici,53,Perth Pasties,6,Meat/Poultry,20852,1,Eastern,24,"G'day, Mate",22,47.8,0.200000003
11063,HUNGO,3,30-04-1998,Leverling Janet,1445.3,81.73,2,United Package,Hungry Owl All-Night Grocers,34,Sasquatch Ale,1,Beverages,30346,4,Southern,16,Bigfoot Breweries,100,42.05,0
11064,SAVEA,1,01-05-1998,Davolio Nancy,4722,30.09,1,Speedy Express,Save-a-lot Markets,17,Alice Mutton,6,Meat/Poultry,06897,1,Eastern,7,"Pavlova, Ltd.",173,117.95,0.100000001
11065,LILAS,8,01-05-1998,Callahan Laura,252.06,12.91,1,Speedy Express,LILA-Supermercado,30,Nord-Ost Matjeshering,8,Seafood,19428,3,Northern,13,Nord-Ost-Fisch Handelsgesellschaft mbH,24,33.34,0.25
11066,WHITC,7,01-05-1998,King Robert,928.75,44.72,2,United Package,White Clover Markets,16,Pavlova,3,Confections,60179,2,Western,7,"Pavlova, Ltd.",80,40.65,0
11067,DRACD,1,04-05-1998,Davolio Nancy,86.85,7.98,2,United Package,Drachenblut Delikatessen,41,Jack's New England Clam Chowder,8,Seafood,06897,1,Eastern,19,New England Seafood Cannery,9,9.65,0
11068,QUEEN,8,04-05-1998,Callahan Laura,2384.35,81.75,2,United Package,Queen Cozinha,28,Rössle Sauerkraut,7,Produce,19428,3,Northern,12,Plutzer Lebensmittelgroßmärkte AG,72,104.6,0.150000006
11069,TORTU,1,04-05-1998,Davolio Nancy,360,15.67,2,United Package,Tortuga Restaurante,39,Chartreuse verte,1,Beverages,06897,1,Eastern,18,Aux joyeux ecclésiastiques,20,18,0
11070,LEHMS,2,05-05-1998,Fuller Andrew,1873.05,136,1,Speedy Express,Lehmanns Marktstand,1,Chai,1,Beverages,01581,1,Eastern,1,Exotic Liquids,110,66.95,0.150000006
11071,LILAS,1,05-05-1998,Davolio Nancy,509.9,0.93,1,Speedy Express,LILA-Supermercado,7,Uncle Bob's Organic Dried Pears,7,Produce,06897,1,Eastern,3,Grandma Kelly's Homestead,25,36,0.050000001
11072,ERNSH,4,05-05-1998,Peacock Margaret,5218,258.64,2,United Package,Ernst Handel,2,Chang,1,Beverages,20852,1,Eastern,1,Exotic Liquids,200,78.15,0
11073,PERIC,2,05-05-1998,Fuller Andrew,300,24.95,2,United Package,Pericles Comidas clásicas,11,Queso Cabrales,4,Dairy Products,01581,1,Eastern,5,Cooperativa de Quesos 'Las Cabras',30,25.5,0
11074,SIMOB,7,06-05-1998,King Robert,244.25,18.44,2,United Package,Simons bistro,16,Pavlova,3,Confections,60179,2,Western,7,"Pavlova, Ltd.",14,17.45,0.050000001
11075,RICSU,8,06-05-1998,Callahan Laura,585.55,6.19,2,United Package,Richter Supermarkt,2,Chang,1,Beverages,19428,3,Northern,1,Exotic Liquids,42,49,0.150000006
11076,BONAP,4,06-05-1998,Peacock Margaret,1056.25,38.28,2,United Package,Bon app',6,Grandma's Boysenberry Spread,2,Condiments,20852,1,Eastern,3,Grandma Kelly's Homestead,50,57.45,0.25
11077,RATTC,1,06-05-1998,Davolio Nancy,1373.91,8.53,2,United Package,Rattlesnake Canyon Grocery,2,Chang,1,Beverages,06897,1,Eastern,1,Exotic Liquids,72,574.35,0.200000003
